Index,AirportID,City,Country,Latitude,Longitude,Timezone
361,Siegerland Airport,Siegerland,Germany,50.70769882,8.082969666,1
362,Hamburg-Finkenwerder Airport,Hamburg,Germany,53.53527832,9.83555603,1
363,Kiel-Holtenau Airport,Kiel,Germany,54.37944412,10.14527798,1
364,Lübeck Blankensee Airport,Luebeck,Germany,53.80540085,10.71920013,1
365,Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,50.40555573,6.528889179,1
366,Meinerzhagen Airport,Meinerzhagen,Germany,51.09999847,7.599999905,1
367,Arnsberg-Menden Airport,Arnsberg,Germany,51.48389053,7.898333073,1
368,Essen Mulheim Airport,Essen,Germany,51.40230179,6.937329769,1
369,Bielefeld Airport,Bielefeld,Germany,51.964722,8.544444,1
370,Mönchengladbach Airport,Moenchengladbach,Germany,51.230278,6.504444,1
371,Paderborn Lippstadt Airport,Paderborn,Germany,51.61410141,8.616319656,1
372,Stadtlohn-Vreden Airport,Stadtlohn,Germany,51.99583435,6.840556145,1
373,Dortmund Airport,Dortmund,Germany,51.5182991,7.612239838,1
374,Augsburg Airport,Augsburg,Germany,48.425278,10.931667,1
375,Biberach a.d. Riß Airfield,Biberach,Germany,48.111111,9.762778,1
376,Eggenfelden Airport,Eggenfelden,Germany,48.39611053,12.72361088,1
377,Mindelheim-Mattsies Airfield,Mindelheim,Germany,48.106945,10.525,1
378,Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,48.081402,11.2831,1
379,Straubing Airport,Straubing,Germany,48.90083313,12.51666737,1
380,Vilshofen Airport,Vilshofen,Germany,48.63499832,13.19555569,1
381,Leutkirch-Unterzeil Airport,Leutkirch,Germany,47.85889053,10.01416683,1
382,Friedrichshafen Airport,Friedrichshafen,Germany,47.67129898,9.511489868,1
383,Schwerin Parchim Airport,Parchim,Germany,53.426998,11.7834,1
384,Stendal-Borstel Airport,Stendal,Germany,52.62888718,11.81861115,1
385,Aalen-Heidenheim/Elchingen Airport,Aalen-heidenheim,Germany,48.77777863,10.26472187,1
386,Bayreuth Airport,Bayreuth,Germany,49.985001,11.64,1
387,Burg Feuerstein Airport,Burg Feuerstein,Germany,49.79416656,11.13361073,1
388,Hof-Plauen Airport,Hof,Germany,50.28861237,11.85638905,1
389,Haßfurt-Schweinfurt Airport,Hassfurt,Germany,50.01805496,10.52944374,1
390,Koblenz-Winningen Airfield,Koblenz,Germany,50.325558,7.528611,1
391,Trier-Föhren Airport,Trier,Germany,49.863888,6.7875,1
392,Speyer Airfield,Speyer,Germany,49.304722,8.451389,1
393,Zweibrücken Airport,Zweibruecken,Germany,49.2094,7.40056,1
394,Donaueschingen-Villingen Airport,Donaueschingen,Germany,47.97333145,8.522221565,1
395,Freiburg i. Br. Airport,Freiburg,Germany,48.02277756,7.832499981,1
396,Mengen-Hohentengen Airport,Mengen,Germany,48.05389023,9.372777939,1
397,Adolf Würth Airport,Schwaebisch Hall,Germany,49.11833191,9.783888817,1
398,Finsterwalde/Schacksdorf Airport,Soest,Germany,51.607498,13.743611,1
399,Braunschweig-Wolfsburg Airport,Braunschweig,Germany,52.319199,10.5561,1
400,Kassel-Calden Airport,Kassel,Germany,51.417273,9.384967,1
401,Hildesheim Airport,Hildesheim,Germany,52.18138885,9.946389198,1
402,Bremerhaven Airport,Bremerhaven,Germany,53.506943,8.572778,1
403,Emden Airport,Emden,Germany,53.391109,7.2275,1
404,Leer-Papenburg Airport,Leer,Germany,53.27194214,7.44166708,1
405,Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,53.50222015,8.052222252,1
406,Borkum Airport,Borkum,Germany,53.59639,6.709167,1
407,Norderney Airport,Norderney,Germany,53.70694351,7.230000019,1
408,Flensburg-Schäferhaus Airport,Flensburg,Germany,54.7733345,9.378889084,1
409,Rendsburg-Schachtholm Airport,Rendsburg,Germany,54.22000122,9.599444389,1
410,Westerland Sylt Airport,Westerland,Germany,54.91320038,8.340470314,1
411,Ämari Air Base,Armari Air Force Base,Estonia,59.26029968,24.20849991,2
412,Kärdla Airport,Kardla,Estonia,58.99079895,22.83069992,2
413,Kuressaare Airport,Kuressaare,Estonia,58.22990036,22.5095005,2
414,Pärnu Airport,Parnu,Estonia,58.41899872,24.4727993,2
415,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,59.41329956,24.83279991,2
416,Tartu Airport,Tartu,Estonia,58.30749893,26.69039917,2
417,Enontekio Airport,Enontekio,Finland,68.36260223,23.42429924,2
418,Eura Airport,Eura,Finland,61.11610031,22.20140076,2
419,Halli Airport,Halli,Finland,61.856039,24.786686,2
420,Helsinki Malmi Airport,Helsinki,Finland,60.25460052,25.0428009,2
421,Helsinki Vantaa Airport,Helsinki,Finland,60.31719971,24.9633007,2
422,Hameenkyro Airport,Hameenkyro,Finland,61.68970108,23.07369995,2
423,Hanko Airport,Hanko,Finland,59.84889984,23.08359909,2
424,Hyvinkää Airfield,Hyvinkaa,Finland,60.65439987,24.8810997,2
425,Kiikala Airport,Kikala,Finland,60.46250153,23.65250015,2
426,Immola Airport,Immola,Finland,61.24919891,28.90369987,2
427,Kitee Airport,Kitee,Finland,62.1661,30.073601,2
428,Ivalo Airport,Ivalo,Finland,68.6072998,27.40530014,2
429,Joensuu Airport,Joensuu,Finland,62.66289902,29.60750008,2
430,Jyvaskyla Airport,Jyvaskyla,Finland,62.3995018,25.67830086,2
431,Kauhava Airport,Kauhava,Finland,63.127102,23.051399,2
432,Kemi-Tornio Airport,Kemi,Finland,65.77870178,24.58209991,2
433,Kajaani Airport,Kajaani,Finland,64.28549957,27.69239998,2
434,Kauhajoki Airport,Kauhajoki,Finland,62.46250153,22.39310074,2
435,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,63.72119904,23.14310074,2
436,Kemijarvi Airport,Kemijarvi,Finland,66.712898,27.156799,2
437,Kuusamo Airport,Kuusamo,Finland,65.98760223,29.23940086,2
438,Kittilä Airport,Kittila,Finland,67.7009964,24.84679985,2
439,Kuopio Airport,Kuopio,Finland,63.00709915,27.79780006,2
440,Lahti Vesivehmaa Airport,Vesivehmaa,Finland,61.144199,25.693501,2
441,Lappeenranta Airport,Lappeenranta,Finland,61.044601,28.144743,2
442,Mariehamn Airport,Mariehamn,Finland,60.12220001,19.89819908,2
443,Menkijarvi Airport,Menkijarvi,Finland,62.94670105,23.51889992,2
444,Mikkeli Airport,Mikkeli,Finland,61.6866,27.201799,2
445,Nummela Airport,Nummela,Finland,60.33390045,24.29640007,2
446,Oulu Airport,Oulu,Finland,64.93009949,25.35460091,2
447,Piikajarvi Airport,Piikajarvi,Finland,61.24560165,22.19339943,2
448,Pori Airport,Pori,Finland,61.46170044,21.79999924,2
449,Pudasjärvi Airport,Pudasjarvi,Finland,65.40219879,26.94689941,2
450,Pyhäsalmi Airport,Pyhasalmi,Finland,63.73189926,25.92630005,2
451,Raahe Pattijoki Airport,Pattijoki,Finland,64.68810272,24.69580078,2
452,Rantasalmi Airport,Rantasalmi,Finland,62.06549835,28.35650063,2
453,Rovaniemi Airport,Rovaniemi,Finland,66.56479645,25.83040047,2
454,Rayskala Airport,Rayskala,Finland,60.74470139,24.10779953,2
455,Savonlinna Airport,Savonlinna,Finland,61.94309998,28.94510078,2
456,Selanpaa Airport,Selanpaa,Finland,61.06240082,26.7989006,2
457,Sodankyla Airport,Sodankyla,Finland,67.39499664,26.61910057,2
458,Tampere-Pirkkala Airport,Tampere,Finland,61.41410065,23.60440063,2
459,Teisko Airport,Teisko,Finland,61.7733,24.027,2
460,Turku Airport,Turku,Finland,60.51409912,22.26280022,2
461,Utti Air Base,Utti,Finland,60.89640045,26.93840027,2
462,Vaasa Airport,Vaasa,Finland,63.05070114,21.7621994,2
463,Varkaus Airport,Varkaus,Finland,62.17110062,27.86860085,2
464,Ylivieska Airfield,Ylivieska-raudaskyla,Finland,64.0547222,24.7252778,2
465,Belfast International Airport,Belfast,United Kingdom,54.65750122,-6.215829849,0
466,St Angelo Airport,Enniskillen,United Kingdom,54.39889908,-7.651669979,0
467,George Best Belfast City Airport,Belfast,United Kingdom,54.61809921,-5.872499943,0
468,City of Derry Airport,Londonderry,United Kingdom,55.0428009,-7.161109924,0
469,Birmingham International Airport,Birmingham,United Kingdom,52.45389938,-1.748029947,0
470,Coventry Airport,Coventry,United Kingdom,52.36970139,-1.479719996,0
471,Leicester Airport,Leicester,United Kingdom,52.60779953,-1.031939983,0
472,Gloucestershire Airport,Golouchestershire,United Kingdom,51.89419937,-2.167220116,0
474,Wolverhampton Halfpenny Green Airport,Halfpenny Green,United Kingdom,52.51750183,-2.259439945,0
475,Cotswold Airport,Pailton,United Kingdom,51.668095,-2.05694,0
476,Turweston Airport,Turweston,United Kingdom,52.04079819,-1.095559955,0
477,Wellesbourne Mountford Airport,Wellesbourne,United Kingdom,52.19219971,-1.614439964,0
478,Manchester Airport,Manchester,United Kingdom,53.35369873,-2.274950027,0
479,Manchester Woodford Airport,Woodfort,United Kingdom,53.3381,-2.14889,0
480,Royal Marines Base Chivenor Airport,Chivenor,United Kingdom,51.08720016,-4.15034008,0
481,Newquay Cornwall Airport,Newquai,United Kingdom,50.44060135,-4.995409966,0
482,RAF Lyneham,Lyneham,United Kingdom,51.5051,-1.99343,0
483,MoD Boscombe Down Airport,Boscombe Down,United Kingdom,51.15219879,-1.747410059,0
484,RNAS Culdrose,Culdrose,United Kingdom,50.08610153,-5.255710125,0
485,MoD St. Athan,St. Athan,United Kingdom,51.4048,-3.43575,0
486,RNAS Yeovilton,Yeovilton,United Kingdom,51.00939941,-2.638819933,0
487,Haverfordwest Airport,Haverfordwest,United Kingdom,51.83309937,-4.961110115,0
488,Cardiff International Airport,Cardiff,United Kingdom,51.39670181,-3.343329906,0
489,Swansea Airport,Swansea,United Kingdom,51.6053009,-4.067830086,0
490,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,0
491,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.33359909,-2.849720001,0
492,London Luton Airport,London,United Kingdom,51.87469864,-0.368333012,0
493,Plymouth City Airport,Plymouth,United Kingdom,50.422798,-4.10583,0
494,Bournemouth Airport,Bournemouth,United Kingdom,50.77999878,-1.842499971,0
495,Southampton Airport,Southampton,United Kingdom,50.95029831,-1.35679996,0
496,Lasham Airport,Lasham,United Kingdom,51.18719864,-1.033499956,0
497,Alderney Airport,Alderney,Guernsey,49.706104,-2.21472,0
498,Guernsey Airport,Guernsey,Guernsey,49.43500137,-2.601969957,0
499,Jersey Airport,Jersey,Jersey,49.207901,-2.195509911,0
500,Shoreham Airport,Shoreham By Sea,United Kingdom,50.835602,-0.297222,0
501,London Biggin Hill Airport,Biggin Hill,United Kingdom,51.3307991,0.032499999,0
502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,0
503,London City Airport,London,United Kingdom,51.505299,0.055278,0
504,Farnborough Airport,Farnborough,United Kingdom,51.2757988,-0.776332974,0
505,Chalgrove Airport,Chalsgrove,United Kingdom,51.67610168,-1.080829978,0
506,Blackbushe Airport,Blackbushe,United Kingdom,51.32389832,-0.847500026,0
507,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0
508,Southend Airport,Southend,United Kingdom,51.57139969,0.695555985,0
509,Lydd Airport,Lydd,United Kingdom,50.95610046,0.939167023,0
510,Kent International Airport,Manston,United Kingdom,51.342201,1.34611,0
511,Brough Airport,Brough,United Kingdom,53.7197,-0.566333,0
512,Carlisle Airport,Carlisle,United Kingdom,54.9375,-2.809170008,0
513,Retford Gamston Airport,Repton,United Kingdom,53.2806015,-0.951389015,0
514,Blackpool International Airport,Blackpool,United Kingdom,53.77170181,-3.028609991,0
515,Humberside Airport,Humberside,United Kingdom,53.57440186,-0.350832999,0
516,Barrow Walney Island Airport,Barrow Island,United Kingdom,54.1286111,-3.2675,0
517,Leeds Bradford Airport,Leeds,United Kingdom,53.86589813,-1.660570025,0
518,Warton Airport,Warton,United Kingdom,53.745098,-2.88306,0
519,Hawarden Airport,Hawarden,United Kingdom,53.17810059,-2.977780104,0
520,Isle of Man Airport,Isle Of Man,Isle of Man,54.08330154,-4.623889923,0
521,Newcastle Airport,Newcastle,United Kingdom,55.03749847,-1.691669941,0
522,Durham Tees Valley Airport,Teesside,United Kingdom,54.50920105,-1.429409981,0
523,East Midlands Airport,East Midlands,United Kingdom,52.83110046,-1.328060031,0
524,Llanbedr Airport,Llanbedr,United Kingdom,52.81169891,-4.123579979,0
525,RAF Ternhill,Ternhill,United Kingdom,52.87120056,-2.533560038,0
526,RAF Shawbury,Shawbury,United Kingdom,52.7981987,-2.668040037,0
528,RAF Woodvale,Woodvale,United Kingdom,53.5816,-3.05552,0
529,Kirkwall Airport,Kirkwall,United Kingdom,58.95780182,-2.904999971,0
530,Sumburgh Airport,Sumburgh,United Kingdom,59.87889862,-1.295560002,0
531,Wick Airport,Wick,United Kingdom,58.45890045,-3.093060017,0
532,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.20190048,-2.197779894,0
533,Inverness Airport,Inverness,United Kingdom,57.54249954,-4.047500134,0
534,Glasgow International Airport,Glasgow,United Kingdom,55.87189865,-4.433060169,0
535,Edinburgh Airport,Edinburgh,United Kingdom,55.95000076,-3.372499943,0
536,Islay Airport,Islay,United Kingdom,55.68190002,-6.256669998,0
537,Glasgow Prestwick Airport,Prestwick,United Kingdom,55.50939941,-4.586669922,0
538,Benbecula Airport,Benbecula,United Kingdom,57.48109818,-7.362780094,0
539,Scatsta Airport,Scatsta,United Kingdom,60.43280029,-1.296110034,0
540,Dundee Airport,Dundee,United Kingdom,56.45249939,-3.02583003,0
541,Stornoway Airport,Stornoway,United Kingdom,58.21559906,-6.331110001,0
542,Tiree Airport,Tiree,United Kingdom,56.49919891,-6.869170189,0
543,RAF Leuchars,Leuchars,United Kingdom,56.3728981,-2.868439913,0
544,RAF Lossiemouth,Lossiemouth,United Kingdom,57.7052002,-3.339169979,0
545,Cambridge Airport,Cambridge,United Kingdom,52.205002,0.175,0
546,Peterborough Business Airport,Peterborough,United Kingdom,52.4681015,-0.251111001,0
547,Norwich International Airport,Norwich,United Kingdom,52.67580032,1.282780051,0
548,London Stansted Airport,London,United Kingdom,51.88499832,0.234999999,0
549,North Weald Airport,North Weald,United Kingdom,51.72169876,0.154166996,0
550,Sheffield City Heliport,Fowlmere,United Kingdom,53.394299,-1.38849,0
551,Cranfield Airport,Cranfield,United Kingdom,52.07220078,-0.616666973,0
552,Exeter International Airport,Exeter,United Kingdom,50.7344017,-3.413889885,0
553,Bristol Filton Airport,Bristol,United Kingdom,51.51940155,-2.590830088,0
554,Oxford (Kidlington) Airport,Oxford,United Kingdom,51.8368988,-1.320000052,0
555,RAF Benson,Benson,United Kingdom,51.61640167,-1.095829964,0
556,RAF Lakenheath,Lakenheath,United Kingdom,52.40930176,0.56099999,0
557,RAF Mildenhall,Mildenhall,United Kingdom,52.36190033,0.486405998,0
558,RAF Wattisham,Wattisham,United Kingdom,52.12730026,0.956264019,0
559,RAF Wyton,Wyton,United Kingdom,52.35720062,-0.107832998,0
560,RAF Fairford,Fairford,United Kingdom,51.68220139,-1.790030003,0
561,RAF Brize Norton,Brize Norton,United Kingdom,51.75,-1.58362,0
562,RAF Odiham,Odiham,United Kingdom,51.23410034,-0.942825019,0
563,DCAE Cosford Air Base,Cosford,United Kingdom,52.639999,-2.30558,0
564,RAF Northolt,Northolt,United Kingdom,51.5530014,-0.418166995,0
565,RAF Coningsby,Coningsby,United Kingdom,53.0929985,-0.166014001,0
566,RAF Dishforth,Dishforth,United Kingdom,54.1371994,-1.420250058,0
567,Leeming Airport,Leeming,United Kingdom,54.2924,-1.5354,0
568,Leeds East Airport,Church Fenton,United Kingdom,53.834301,-1.1955,0
569,RAF Honington,Honington,United Kingdom,52.34260178,0.772939026,0
570,RAF Cottesmore,Cottesmore,United Kingdom,52.735699,-0.648769,0
571,RAF Scampton,Scampton,United Kingdom,53.30780029,-0.550832987,0
572,RAF Wittering,Wittering,United Kingdom,52.612598,-0.476453,0
573,RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,54.0489006,-1.252750039,0
574,RAF Waddington,Waddington,United Kingdom,53.16619873,-0.523810983,0
575,RAF Topcliffe,Topcliffe,United Kingdom,54.20550156,-1.382089973,0
576,RAF Cranwell,Cranwell,United Kingdom,53.03030014,-0.483242005,0
577,RAF Barkston Heath,Barkston Heath,United Kingdom,52.96220016,-0.561625004,0
578,RAF Marham,Marham,United Kingdom,52.648395,0.550692,0
579,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,-51.82279968,-58.44720078,-3
580,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,1
581,Budel Airfield Kempen,Weert,Netherlands,51.255299,5.60139,1
582,Maastricht Aachen Airport,Maastricht,Netherlands,50.911701,5.77014,1
583,Deelen Air Base,Deelen,Netherlands,52.0606,5.87306,1
584,Drachten Airport,Drachten,Netherlands,53.11920166,6.129720211,1
585,Eindhoven Airport,Eindhoven,Netherlands,51.45009995,5.374529839,1
586,Eelde Airport,Groningen,Netherlands,53.11970139,6.579440117,1
587,Gilze Rijen Air Base,Gilze-rijen,Netherlands,51.56740189,4.931829929,1
588,De Kooy Airport,De Kooy,Netherlands,52.92340088,4.780620098,1
589,Lelystad Airport,Lelystad,Netherlands,52.4603,5.52722,1
590,Leeuwarden Air Base,Leeuwarden,Netherlands,53.22859955,5.760560036,1
591,Rotterdam The Hague Airport,Rotterdam,Netherlands,51.956902,4.43722,1
592,Soesterberg Air Base,Soesterberg,Netherlands,52.12730026,5.276189804,1
593,Twente Airport,Enschede,Netherlands,52.275833,6.889167,1
594,Valkenburg Naval Air Base,Valkenburg,Netherlands,52.16609955,4.41794014,1
595,Woensdrecht Air Base,Woensdrecht,Netherlands,51.4491,4.34203,1
596,Cork Airport,Cork,Ireland,51.84130096,-8.491109848,0
597,Galway Airport,Galway,Ireland,53.30020142,-8.941590309,0
599,Dublin Airport,Dublin,Ireland,53.421299,-6.27007,0
600,Ireland West Knock Airport,Connaught,Ireland,53.91030121,-8.818490028,0
601,Kerry Airport,Kerry,Ireland,52.18090057,-9.523779869,0
602,Casement Air Base,Casement,Ireland,53.30170059,-6.451330185,0
603,Shannon Airport,Shannon,Ireland,52.702,-8.92482,0
604,Sligo Airport,Sligo,Ireland,54.28020096,-8.599209785,0
605,Waterford Airport,Waterford,Ireland,52.18719864,-7.086959839,0
607,Aarhus Airport,Aarhus,Denmark,56.29999924,10.61900043,1
608,Billund Airport,Billund,Denmark,55.74029922,9.151780128,1
609,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.61790085,12.65600014,1
610,Esbjerg Airport,Esbjerg,Denmark,55.525902,8.5534,1
611,Grønholt Hillerød Airport,Gronholt,Denmark,55.94139862,12.38220024,1
612,Karup Airport,Karup,Denmark,56.29750061,9.124629974,1
613,Læsø Airport,Laeso,Denmark,57.27719879,11.00010014,1
614,Lolland Falster Maribo Airport,Maribo,Denmark,54.699299,11.4401,1
615,Odense Airport,Odense,Denmark,55.47669983,10.33090019,1
616,Kruså-Padborg Airport,Krusa-padborg,Denmark,54.87030029,9.279009819,1
617,Copenhagen Roskilde Airport,Copenhagen,Denmark,55.58560181,12.13140011,1
618,Bornholm Airport,Ronne,Denmark,55.06330109,14.75959969,1
619,Sønderborg Airport,Soenderborg,Denmark,54.96440125,9.791729927,1
621,Skrydstrup Air Base,Skrydstrup,Denmark,55.221048,9.26702,1
622,Skive Airport,Skive,Denmark,56.55020142,9.172980309,1
623,Thisted Airport,Thisted,Denmark,57.06880188,8.705220222,1
624,Kolding Vamdrup Airfield,Kolding,Denmark,55.436298,9.33092,1
625,Vagar Airport,Vagar,Faroe Islands,62.06359863,-7.277219772,0
626,Vesthimmerlands Flyveplads,Vesthimmerland,Denmark,56.846901,9.45861,1
627,Stauning Airport,Stauning,Denmark,55.99010086,8.353910446,1
628,Aalborg Airport,Aalborg,Denmark,57.09275891,9.849243164,1
629,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233333,6.2044444,1
630,Ålesund Airport,Alesund,Norway,62.5625,6.119699955,1
631,Andøya Airport,Andoya,Norway,69.29250336,16.14419937,1
632,Alta Airport,Alta,Norway,69.97609711,23.37170029,1
633,Bømoen Airport,Voss,Norway,60.63890076,6.50150013,1
634,Brønnøysund Airport,Bronnoysund,Norway,65.46109772,12.21749973,1
635,Bodø Airport,Bodo,Norway,67.26920319,14.36530018,1
636,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125,1
637,Båtsfjord Airport,Batsfjord,Norway,70.60050201,29.69140053,1
638,Kristiansand Airport,Kristiansand,Norway,58.204201,8.08537,1
639,Geilo Airport Dagali,Geilo,Norway,60.41730118,8.518349648,1
640,Bardufoss Airport,Bardufoss,Norway,69.05580139,18.54039955,1
641,"Harstad/Narvik Airport, Evenes",Harstad/Narvik,Norway,68.49130249,16.67810059,1
642,Leirin Airport,Fagernes,Norway,61.0155983,9.288060188,1
643,Florø Airport,Floro,Norway,61.58359909,5.024720192,1
644,Oslo Lufthavn,Oslo,Norway,60.121,11.0502,1
645,Haugesund Airport,Haugesund,Norway,59.34529877,5.208360195,1
646,Hasvik Airport,Hasvik,Norway,70.48670197,22.13969994,1
